glottocode,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
abip1241,-3.955288,-6.577364,8.032377,-6.064955,-8.893116,-9.564006,-7.0049143,0.46885708,7.024826,9.239165,-5.0835643,7.475261,5.4980044,8.385875,-8.477689,-9.310005,3.840268,-8.541921,-8.699198,-6.714135,8.20001,4.845472,4.5889964,-6.9984236,2.622783,9.109832,7.118469,6.7416024,7.671458,7.743879,8.763595,3.4025595,-5.400403,-4.5902066,-7.7601194,-7.6568475,4.7184386,-7.001002,7.978071,-8.4386835,7.2726374,-4.481451,7.4451942,6.8788633,7.7933874,-7.493524,1.3739674,4.3417034,9.539825,8.897907,6.2911024,2.908303,-7.810295,8.704779,-8.660458,9.761787,3.7747903,-9.69056,8.634007,7.2390265,-6.1803064,7.4501767,6.9609976,6.3181367,5.146303,8.25163,6.960585,2.4029799,6.691078,1.8768159,7.2407727,-9.318125,4.5003138,6.3009143,4.7185574,-2.4305863,-3.9774497,6.596657,6.3452854,-1.7452836,-4.791716,-1.8104295,7.7009945,9.055066,-4.0594463,4.577115,-1.9743584,4.3733172,-6.455388,-8.137124,8.192099,-6.9683332,-8.6823225,1.4620689,-5.6355376,9.459953,-5.9904046,-4.9783783,8.126428,7.9990644,9.691722,6.0908766,4.3556046,4.8163943,5.9621954,-7.1758356,8.445584,7.739325,6.6514106,7.177747,-9.505472,2.8316584,-8.192291,1.3628626,4.0199366,-9.50905,-7.966079,-0.4396861,7.589635,-8.194759,-3.4351866,6.457171,-8.65673,-5.1494555,-6.9977856,1.1489366,9.197887,6.1926994,-7.787726,6.054136,9.308869,8.28728,-6.2724137,-5.7219143,6.57837,-9.021996,-4.0833845,-9.447222,-5.018518,5.9014044,-7.3503256,-7.0758467,8.071443,-2.710048,-5.604379,7.450928,-9.344632,9.42988,-2.065,5.7534213,8.154605,-5.628459,-9.210335,-6.764084,4.7381516,4.8255577,2.1647048,-9.558012,-8.568694,-6.533738,4.1045866,-4.6344175,-7.264017,-9.43264,3.8262782,4.272596,2.6502671,-8.442012,-7.5331354,-6.0099845,9.382849,-7.006769,-4.2902136,-8.767126,6.766121,8.586958,-6.0227523,-7.672523,5.81544,7.7729874,-4.783959,9.074394,-3.1212602,-7.9834104,-1.7868352,-3.8188899,-4.973379,-9.850831,-5.9491425,-8.708084,-8.394956,8.163517,5.7689805,-6.220783,-4.7507224,6.314014,7.201433,6.989959,-7.0827055,-1.6470231,-5.298699,1.4696381,-6.651878,7.568755,-7.9569716,7.835518,-9.844873,-8.488421,-4.411159,-10.261814,8.430141,8.890402,-8.435001,-7.56331,-9.436465,6.8239717,8.361869,0.8193963,8.46119,-5.539088,6.1244144,3.3284314,-2.875915,5.6251287,-8.737877,-5.1546197,-5.871646,4.4584475,7.064345,5.8616624,9.3466835,4.0257783,8.298058,9.88838,-4.6774435,7.048121,-4.1901484,2.475684,-5.56683,4.49252,8.208918,5.2503543,7.453531,-5.471435,-7.7854443,9.061685,-8.31366,-5.0552506,6.903877,-6.2317605,4.843741,5.3726645,1.3423889,-3.735723,-6.3872614,7.600106
acha1250,-8.700105,-8.868798,8.397557,-0.7632538,-2.4641407,-7.441431,-7.5936923,-5.8659906,8.013798,7.533214,-7.3613796,7.8241153,9.535394,6.377675,-4.9121184,-6.9887943,6.7204866,-7.304326,-9.408813,-8.359492,8.452408,11.51886,10.106209,-1.8378193,8.164189,5.9317117,2.5287676,9.450949,5.945534,3.8568423,8.145242,8.226783,-7.9497547,-11.132013,-9.849697,-7.131818,4.345946,-0.78770304,2.5562463,-3.5462341,9.714283,-10.524697,6.3440537,3.6213331,8.677703,-7.5022874,7.0658946,7.112375,8.453047,7.9605465,9.371131,9.701202,-8.953964,6.9941697,-6.1372976,4.8380647,9.46212,-5.794937,5.5182176,5.6772594,-4.177486,6.9017305,8.015754,9.423947,10.004766,4.637829,4.561716,8.562105,10.471391,6.7622933,4.71103,-5.4193635,6.3407297,9.092534,10.180883,-7.005671,-9.666022,8.137535,10.223766,-6.5650797,-10.459077,-6.3477116,4.9237933,5.0223823,-9.1686125,7.2919602,-7.221667,9.452407,-2.7675152,-6.1821485,2.8853822,-10.002582,-4.2631087,6.8077874,-7.310068,6.420951,-8.112908,-6.870037,6.108845,4.4704905,7.324343,9.774538,10.117326,10.02089,7.7698007,-10.368943,7.1486225,2.6078045,7.6932034,6.3663383,-7.5415363,8.710698,-4.7262154,7.6774545,9.085788,-6.0926323,-2.6444385,5.6253414,4.0197406,-7.750335,-6.8293166,9.051612,-8.64135,-7.4559083,-10.168779,8.048855,6.408555,10.468721,-6.718922,0.09547609,6.5607285,7.956711,-7.5057893,-10.86318,9.253571,-4.940021,-9.67027,-8.763135,-9.826551,8.384953,-6.009783,-2.2940438,7.212766,-8.519855,-6.832974,8.207502,-5.1778502,9.472416,-9.167333,7.2740517,8.418544,-11.14954,-3.3904011,-4.3495574,9.913715,9.468157,7.5458536,-7.838512,-5.4160857,-6.9181976,7.8490663,-10.316217,-6.934471,-6.667124,9.529889,9.075241,6.8440843,-5.674631,-5.4369245,-11.50224,7.8081255,-9.2743435,-10.106832,-8.129725,0.94962937,7.3943977,-0.36351773,-5.3224025,7.703885,4.2502713,-7.9036083,7.1197634,-8.464303,-10.254602,-8.963665,-9.3664665,-8.810703,-7.882803,-9.701355,-4.586317,-9.052515,5.3422546,8.749577,-10.99749,-0.6882395,5.908388,5.452723,8.002683,-5.518061,-8.422362,-0.80497086,6.6660056,-2.1007714,6.0602055,-3.5656528,9.866844,-6.3613815,-5.795674,-10.475029,-8.308044,3.1802413,7.1031065,-8.356828,-5.458194,-6.819811,7.291742,9.142385,-6.650172,8.5961075,-8.457927,5.6183567,9.029605,-8.198608,1.7012172,-6.130188,-10.651154,-9.225921,9.035147,6.7240067,10.489034,7.1015377,9.622227,8.596418,5.727759,-10.474086,11.7950735,-10.679389,8.251345,-8.737464,8.260488,6.274809,10.33096,2.520537,-9.618581,-7.927905,8.507312,-9.730013,0.07498889,5.543258,-2.060616,10.140251,7.6250143,6.889197,-4.7091904,-4.20832,5.842611
ache1246,-3.92831,-6.243101,7.5878835,-5.5835423,-8.255335,-8.937206,-6.5722895,0.26140934,6.636837,8.678171,-4.8196464,7.018559,5.3337913,7.9404535,-7.8372917,-8.717108,3.7207015,-8.0272255,-8.182752,-6.3930197,7.773007,4.6594305,4.507355,-6.4998116,2.5225694,8.50483,6.6675396,6.3451505,7.219075,7.229242,8.249682,3.3614411,-5.147267,-4.4130454,-7.3661795,-7.25142,4.383718,-6.513412,7.4661903,-7.8227243,6.928462,-4.388563,6.9471207,6.4475336,7.354066,-7.030353,1.4249679,4.1575136,8.860172,8.299855,6.0065007,2.85382,-7.3893704,8.114257,-8.13831,9.119553,3.6216342,-8.999966,8.036771,6.724422,-5.862103,7.0196686,6.625912,5.984574,4.96417,7.734156,6.5653844,2.4412606,6.4165325,1.9209198,6.792217,-8.643706,4.2768383,5.974561,4.538687,-2.439721,-3.7921512,6.2783966,6.0795345,-1.7159396,-4.651268,-1.8409739,7.2058406,8.504326,-3.9226277,4.4085307,-1.9773834,4.1775665,-6.0670967,-7.5796847,7.595694,-6.639541,-8.057701,1.4220357,-5.317311,8.837064,-5.7267537,-4.761608,7.565222,7.4659805,9.112416,5.7850275,4.284566,4.687563,5.669202,-6.8090715,7.935799,7.205829,6.1819644,6.763248,-8.849764,2.7578282,-7.600545,1.4465001,3.8635895,-8.828378,-7.4533143,-0.33330694,7.0627403,-7.6794157,-3.3271537,6.1748652,-8.174954,-4.9556837,-6.708356,1.1524427,8.558749,5.903861,-7.3477764,5.5126896,8.694687,7.8080425,-5.93027,-5.466118,6.304631,-8.400484,-3.9697263,-8.844532,-4.879091,5.6808224,-6.823823,-6.616106,7.6153183,-2.6136913,-5.372775,7.0741477,-8.693873,8.8909645,-2.0176463,5.4415517,7.5989437,-5.4499846,-8.558596,-6.3477426,4.5508246,4.676555,2.0526607,-8.966779,-8.026231,-6.1531076,3.9470654,-4.550225,-6.8385735,-8.832383,3.7090912,4.1172123,2.5955784,-7.929244,-7.037133,-5.7245765,8.830811,-6.5985136,-4.201809,-8.225842,6.1509576,8.081707,-5.502277,-7.191445,5.4695463,7.258102,-4.6466284,8.411797,-3.0110912,-7.523195,-1.8090134,-3.686036,-4.757431,-9.236536,-5.7900515,-8.102546,-7.9344616,7.596227,5.5137167,-5.901539,-4.2645135,6.0291924,6.771025,6.6323237,-6.724663,-1.695749,-4.8717127,1.4475057,-6.2137566,7.1479397,-7.4774027,7.3791943,-9.169647,-7.9824157,-4.297992,-9.716717,7.8439984,8.423273,-7.948901,-7.052366,-8.784088,6.441894,7.925263,0.655051,7.9231143,-5.349663,5.7379727,3.215059,-2.8370702,5.224348,-8.132733,-4.9269323,-5.566014,4.3191376,6.666181,5.647171,8.711652,3.9595497,7.7607174,9.218199,-4.4472566,6.667717,-4.090397,2.4714754,-5.3090205,4.307353,7.683193,5.024852,6.9334307,-5.250968,-7.337649,8.459024,-7.7628202,-4.685447,6.553758,-5.8526464,4.7542334,5.0776367,1.3555741,-3.5501657,-5.988165,7.1463685
achu1248,-8.374115,-9.262865,9.381516,-2.3531957,-4.547973,-9.181574,-8.507002,-4.76355,8.712855,9.018319,-7.6600137,8.924475,9.793449,7.762462,-6.5650086,-8.500831,6.7692466,-8.66507,-10.654339,-9.027386,9.52376,11.017439,10.009745,-3.4361613,7.6373434,7.6932154,4.1806903,10.059653,7.0698376,5.447206,9.165725,7.9539876,-8.261764,-10.561871,-10.558244,-8.124803,4.8763003,-2.6788223,4.411994,-5.378527,10.390217,-10.075177,7.647153,4.970774,9.486172,-8.348633,6.538397,7.180239,9.897791,9.104654,9.642352,9.138573,-9.822211,8.100812,-7.5739317,7.0182147,9.415052,-7.7440395,7.1992617,6.78732,-5.229995,8.041096,8.71748,9.934475,9.836589,6.3537016,5.678878,8.009356,10.846939,6.2990704,5.8755193,-7.25838,6.685796,9.357505,10.088618,-6.6963453,-9.500554,8.736495,10.307004,-6.0971622,-10.255612,-5.9596148,6.291358,6.9095907,-8.999728,7.726983,-6.999872,9.385239,-4.192215,-7.4733524,4.907959,-10.626572,-6.172157,6.2595377,-7.8375964,8.2090645,-8.79408,-7.1758595,7.608366,6.159469,9.04743,10.007073,9.982932,9.94313,8.236933,-10.989242,8.366092,4.1908216,8.255902,7.38167,-9.129959,8.234587,-6.2291164,7.0338306,8.924025,-8.151473,-4.249015,4.871127,5.5890827,-8.758072,-6.856069,9.406938,-9.862862,-7.7589664,-10.703012,7.1860285,8.048243,10.709898,-7.942679,1.8406742,8.281146,9.100165,-7.9912815,-10.794355,9.659079,-6.892834,-9.362572,-10.202565,-9.723641,8.793181,-7.1431007,-3.8816423,8.265904,-7.9493365,-7.194852,9.109592,-7.0947795,10.689618,-8.4701395,7.810748,9.395529,-11.151519,-5.4112825,-5.549664,9.81204,9.341359,7.109921,-9.608376,-7.137843,-7.6101685,7.9922695,-10.192,-8.021755,-8.287674,9.20381,8.957127,6.6502013,-7.1966324,-6.688672,-11.488361,9.274947,-9.766621,-9.833227,-9.149262,2.6805773,8.658897,-2.1144314,-6.5445275,8.144071,5.951619,-8.044516,8.572452,-7.9061236,-11.034105,-8.398874,-9.0877495,-8.647203,-9.64755,-9.877227,-6.395121,-10.110212,6.6962523,9.015278,-11.209782,-2.0711968,6.5702596,6.726215,8.744662,-6.781609,-7.6577706,-2.2704778,6.160546,-3.6055486,6.863144,-5.067062,10.621527,-8.338701,-7.163772,-10.225134,-10.106659,5.1840467,8.486195,-9.442796,-6.770847,-8.488267,8.1503,9.962402,-5.702511,9.743769,-8.546246,6.4551635,8.501831,-7.944801,2.8919396,-7.624039,-10.58593,-9.554162,8.752207,7.529949,10.769034,8.857421,9.29999,9.692785,7.658051,-10.399944,12.085561,-10.296034,7.779708,-9.082212,8.384809,7.700994,10.496431,4.2876062,-9.940767,-9.174084,9.979359,-10.648406,-1.196539,6.74411,-3.5486908,9.986857,7.802039,6.315797,-5.097375,-5.387525,7.175109
aika1237,-5.511792,-6.8645988,7.677991,-3.7731519,-5.992472,-8.227596,-6.8577814,-1.8816563,6.914723,8.003072,-5.50748,7.1444526,6.7324123,7.250728,-6.659684,-7.9068327,4.8691554,-7.6540256,-8.377907,-7.0298204,7.8125424,6.8667536,6.492409,-4.5669417,4.4802337,7.4635706,5.045419,7.2566724,6.604974,5.9515176,7.9223638,5.0000916,-6.030326,-6.827431,-8.064326,-7.0548716,4.2186947,-4.4286227,5.553594,-5.9746094,7.7975235,-6.473496,6.5200663,5.2884617,7.649098,-6.905503,3.4847014,5.05861,8.452845,7.832453,6.972212,5.323842,-7.827011,7.282104,-7.183579,7.4031186,5.649986,-7.6405535,6.8240614,6.171866,-5.0650625,6.7958784,6.949326,6.9398584,6.6151814,6.4516134,5.7227116,4.7168455,7.7925153,3.6538844,5.7442217,-7.193453,4.9740295,6.7371807,6.476303,-4.091189,-5.952356,6.8148737,7.329198,-3.5647278,-6.7871933,-3.6596699,6.1587806,7.114436,-5.822146,5.495806,-3.8263328,5.956039,-4.7144384,-6.842429,5.7858887,-7.8094125,-6.5209966,3.243916,-5.8372254,7.872563,-6.570773,-5.3240533,6.875179,6.261793,8.332411,7.0464244,6.4511547,6.5009775,6.2008095,-7.966187,7.4769235,5.3858876,6.4221263,6.452542,-7.999855,4.80542,-6.4474564,3.701519,5.7316294,-7.714868,-5.430791,1.9060173,5.869928,-7.3718653,-4.673471,6.9779463,-8.157823,-5.6705256,-7.9797807,3.543779,7.4321036,7.370203,-6.9392753,3.500576,7.7348347,7.7090697,-6.3377047,-7.3326073,7.1447525,-6.966985,-6.028064,-8.565626,-6.6050506,6.498214,-6.4389153,-4.87069,7.1641455,-4.64742,-5.6460233,7.215469,-7.2593594,8.9031925,-4.6094646,6.0446587,7.6270638,-7.325408,-6.466574,-5.354995,6.4604316,6.3648314,4.0043993,-8.348215,-6.871918,-6.1284156,5.3962235,-6.660763,-6.755807,-7.7974753,5.80977,5.894045,4.2201834,-6.9656143,-6.3327017,-7.6950803,8.127932,-7.3051276,-6.214602,-7.9990916,4.0652704,7.689535,-3.4546118,-6.1732717,6.079874,6.090956,-5.751467,7.785518,-4.918016,-8.256779,-4.2347646,-5.54851,-6.0436215,-8.532008,-7.074153,-6.6803813,-8.130406,6.5416555,6.5662193,-7.6764283,-2.944548,5.8551655,6.297434,6.9091806,-6.1195173,-4.0972424,-3.2890365,3.2648442,-4.580694,6.6379614,-5.8444786,8.204218,-7.8702784,-6.8695893,-6.4772058,-9.100569,5.963931,7.7203712,-7.794634,-6.1705794,-7.8644586,6.5726624,8.129007,-2.114099,8.0722475,-6.329283,5.3777,5.254817,-4.775095,3.7250874,-7.126972,-6.804318,-6.8381815,5.864285,6.4112873,7.3673954,7.9090424,5.9841595,7.9363317,7.8232718,-6.5796385,8.320644,-6.440192,4.4482937,-6.480639,5.837147,6.9454026,6.8827195,5.181373,-6.8123093,-7.542278,8.253109,-8.19459,-2.83074,6.1465964,-4.4520297,6.6897388,5.799021,3.3640149,-3.9513578,-5.115925,6.5662203
ajyi1238,-7.380557,-8.669593,8.991749,-3.2554796,-5.633069,-9.30328,-8.2176,-3.409262,8.252081,9.106104,-7.087251,8.538479,8.876265,8.015138,-6.9786086,-8.689573,6.260172,-8.704301,-10.195532,-8.561819,9.246253,9.482321,8.902808,-4.261303,6.519453,8.091535,4.989778,9.207038,7.253461,6.169357,9.172134,6.8422036,-7.588542,-9.134001,-9.911089,-8.122795,4.8995733,-3.853292,5.4158173,-6.1233606,9.729883,-8.7702265,7.551236,5.447687,9.174677,-8.164676,5.380333,6.526242,9.815487,9.112141,8.876579,7.6032925,-9.359644,8.263986,-7.8542953,7.793792,8.093282,-8.219757,7.6128597,6.86588,-5.456749,7.905398,8.531946,9.14657,8.83735,6.858279,6.1142945,6.8468657,9.906916,5.2871537,6.065483,-7.6811247,6.187483,8.617869,8.920907,-5.732096,-8.157702,8.426405,9.367342,-5.1515293,-9.133975,-5.0309243,6.529019,7.483715,-7.9528775,7.130911,-5.792932,8.175067,-4.75666,-7.635669,5.8536797,-9.836647,-6.729909,5.219423,-7.3949723,8.628448,-8.344988,-6.708923,7.790389,6.5666385,9.361073,9.14001,8.734076,8.858391,7.719386,-10.114603,8.509937,5.0681486,7.9209857,7.3318276,-9.193201,6.9591117,-6.944694,5.653779,7.707656,-8.506946,-5.2093415,3.752301,6.0984964,-8.572572,-6.078153,8.729436,-9.607607,-7.2737617,-9.859766,5.7060103,8.35305,9.697949,-7.995544,2.836913,8.549328,9.003177,-7.637108,-9.604549,8.984297,-7.507989,-8.213222,-10.083624,-8.676827,8.145479,-7.09201,-4.790472,8.293323,-6.5327835,-6.708703,8.750439,-7.59813,10.397404,-6.988193,7.3995285,9.111364,-9.848874,-6.3079767,-5.9436193,8.659633,8.28321,5.9902344,-9.662109,-7.633094,-7.260554,7.2524004,-9.009883,-7.962365,-8.638666,7.9897695,7.9387136,5.904416,-7.4804316,-7.01732,-10.268159,9.294691,-9.007636,-8.528214,-9.090849,3.6380959,8.817144,-2.9564834,-6.6705613,7.6838226,6.370882,-7.3581433,8.78546,-6.754928,-10.4416895,-6.7724676,-7.86697,-7.8280473,-9.831416,-9.0128765,-7.0337467,-9.684058,7.032334,8.419887,-9.978554,-2.6782532,6.562128,6.920841,8.33468,-7.001722,-6.3258476,-2.9502304,5.1019454,-4.4182324,7.131073,-5.917129,10.015962,-8.798014,-7.5600095,-8.738846,-10.228632,6.047774,8.663032,-9.335904,-6.8169746,-8.743905,7.8747754,9.653495,-4.157935,9.536619,-7.809351,6.3326597,7.3105836,-6.7155905,3.5486948,-7.809036,-9.160274,-8.791921,7.706615,7.364501,9.655715,9.049823,8.112484,9.46796,8.336721,-9.081879,10.862841,-9.001719,6.488286,-8.338341,7.4892807,7.8446326,9.369991,4.945242,-8.99507,-8.990739,9.780076,-10.05605,-2.131527,6.9817114,-4.211316,8.821616,7.128097,5.0983005,-4.8986154,-5.593349,7.2600756
akun1241,-5.780099,-7.169956,7.768416,-3.3685043,-5.5979013,-8.0402155,-6.939391,-2.39442,7.0128407,7.8366756,-5.5910673,7.2330494,7.052619,7.195271,-6.416605,-7.6605506,5.070697,-7.4996953,-8.338978,-7.1792254,7.822744,7.2948112,6.7640734,-4.1939626,4.8831396,7.2587585,4.793337,7.4576526,6.5546813,5.750192,7.8920035,5.3266587,-6.294561,-7.2563066,-8.164977,-7.032235,4.246025,-4.111835,5.097189,-5.759596,7.935272,-6.905851,6.503925,5.148877,7.5980268,-6.9366064,3.836421,5.2753024,8.421291,7.830671,7.2236814,5.659246,-7.826745,7.2970576,-7.0651693,7.0446353,6.0513487,-7.3997,6.618645,6.097821,-4.8651323,6.8235717,7.0212307,7.178687,7.0304604,6.169383,5.532661,5.096252,7.942586,3.9771912,5.667325,-6.911784,5.148492,6.940425,6.923477,-4.327041,-6.2769823,7.0041437,7.6713605,-3.946881,-7.108448,-3.9792132,5.8790402,6.836734,-6.1499634,5.6842036,-4.1568546,6.232861,-4.45962,-6.796391,5.4399076,-7.946794,-6.1877394,3.5281684,-5.9391103,7.6180496,-6.7549157,-5.466441,6.794766,6.0244913,8.09575,7.234188,6.7847238,6.8688293,6.2707834,-8.162658,7.3842874,5.108663,6.614195,6.273957,-7.9374495,5.088711,-6.344589,4.1088605,6.0070558,-7.358503,-5.173674,2.2828965,5.641624,-7.4751544,-4.9265437,7.1585407,-8.190817,-5.780421,-8.096849,3.9794362,7.326421,7.5767393,-6.852656,3.1553652,7.559363,7.7060175,-6.4115195,-7.589976,7.336737,-6.7541637,-6.3723536,-8.5263,-6.957803,6.686296,-6.303104,-4.610674,7.1518292,-4.97875,-5.744716,7.343543,-7.019672,8.878867,-5.0795364,6.190029,7.7437806,-7.747668,-6.099056,-5.251026,6.7534113,6.594865,4.4246235,-8.198561,-6.7244654,-6.1927266,5.616838,-6.897377,-6.707261,-7.6463933,6.211633,6.237254,4.5284677,-6.7388353,-6.232608,-7.9510336,8.016534,-7.487982,-6.652833,-7.879898,3.8392437,7.6728034,-3.052068,-6.044948,6.2172136,5.8535666,-5.9935145,7.698648,-5.2301884,-8.41011,-4.677458,-5.915075,-6.3875995,-8.442511,-7.2969956,-6.4130588,-8.162418,6.354398,6.8129387,-7.9268293,-2.6913679,5.855563,6.191319,7.022728,-6.0035987,-4.5580416,-3.0727005,3.6873622,-4.3022127,6.549859,-5.623172,8.180483,-7.672731,-6.837364,-6.8185396,-8.952217,5.681842,7.6146784,-7.85025,-5.999378,-7.7130275,6.6043096,8.158938,-2.5331569,8.059998,-6.456398,5.397667,5.6419883,-5.054199,3.4208903,-6.9859195,-7.1509156,-7.0188956,6.1901393,6.4211617,7.4907703,7.8139954,6.2958713,7.9427843,7.5231886,-6.878564,8.683155,-6.810928,4.8781695,-6.594328,5.960529,6.8265944,7.2892385,4.879064,-7.1030436,-7.4832153,8.279857,-8.365133,-2.4837956,5.94398,-4.0139933,6.9285626,5.946221,3.7647116,-3.949534,-5.045612,6.420545
amah1246,-6.850214,-8.247838,8.88842,-3.637598,-5.9471045,-9.270837,-8.053064,-2.9476252,8.085073,9.116018,-6.69237,8.414631,8.40232,8.072847,-7.1606407,-8.737178,5.9216986,-8.603062,-9.891956,-8.344869,9.054493,8.820745,8.3340645,-4.5450854,6.0318108,8.19661,5.148531,8.870367,7.302935,6.26355,9.015051,6.3884516,-7.2715807,-8.591799,-9.612434,-8.019467,4.7903852,-4.2080216,5.6690063,-6.305327,9.3877735,-8.202987,7.5380707,5.556205,8.892159,-7.971874,4.8272676,6.170766,9.677474,8.936348,8.467443,7.0578313,-9.146813,8.146868,-7.8425303,7.9815536,7.5088143,-8.40825,7.6329684,6.876889,-5.46215,7.8326144,8.186454,8.683177,8.311789,7.011202,6.1681147,6.2772145,9.509414,4.812979,6.185237,-7.846185,5.989739,8.194052,8.37169,-5.3044667,-7.7429094,8.092658,8.870126,-4.6661696,-8.557199,-4.6798763,6.6212544,7.5991416,-7.4050264,6.7937717,-5.2998414,7.602383,-4.9324317,-7.6250544,6.075174,-9.418683,-6.9999495,4.626837,-7.0886893,8.647506,-7.9964676,-6.4218273,7.7680316,6.7107596,9.331428,8.619421,8.195533,8.301535,7.446678,-9.657615,8.424675,5.321461,7.611846,7.326897,-9.097557,6.3652196,-6.9191504,5.1819487,7.269441,-8.631218,-5.394704,3.2447069,6.3112307,-8.476084,-5.7764626,8.395037,-9.47382,-6.8965173,-9.558372,5.0344787,8.327649,9.193565,-7.841366,3.2519574,8.6387205,8.93007,-7.4416842,-9.106706,8.677583,-7.6082745,-7.6158404,-9.89233,-8.207025,7.850948,-7.2013817,-4.951501,8.202076,-6.0982,-6.566019,8.499342,-7.8014235,10.275145,-6.368972,7.160912,8.862494,-9.273625,-6.6295834,-5.9147167,8.234366,7.818248,5.511745,-9.5725975,-7.6821465,-7.077956,6.850168,-8.450014,-7.8372617,-8.659287,7.4601555,7.5118537,5.423326,-7.628404,-6.943567,-9.686202,9.263998,-8.684509,-7.9939017,-9.046554,4.024673,8.696055,-3.3352973,-6.745629,7.319042,6.503405,-6.909837,8.79645,-6.269636,-10.076222,-6.0607157,-7.3200216,-7.4075704,-9.70163,-8.596177,-7.200452,-9.484084,7.1194634,7.9537454,-9.527805,-2.9509273,6.4903407,6.9355197,8.152044,-6.905055,-5.7034273,-3.216438,4.554138,-4.611491,7.101036,-6.0964913,9.703243,-8.908008,-7.536043,-8.212754,-10.204546,6.2125483,8.582971,-9.026464,-6.863025,-8.7065,7.7010174,9.404866,-3.5677369,9.389419,-7.5120664,6.164456,6.7611604,-6.2678113,3.781064,-7.865407,-8.659884,-8.432305,7.288367,7.2383337,9.207079,9.049748,7.550626,9.27362,8.51984,-8.551715,10.337869,-8.317625,5.9310627,-7.932242,7.177837,7.798668,8.806263,5.3469095,-8.461155,-8.79016,9.605749,-9.7939005,-2.4792175,6.952341,-4.4139166,8.413129,6.8589964,4.64694,-4.6972966,-5.6494627,7.360409
